channel,message_id,date,text,has_media,media_type,media_path
ZemenExpress,6917,2025-06-10T09:31:58+00:00,"💥💥...................................💥💥

📌 Mini Pocket UV Umbrella

👍 የቀለም አማራጭ አላቸው

☔በጣም ቀላል፣ ለመያዝ ምቹ ጥላ ☔️
☔በትንሽ የእጅ ቦርሳ ወይም በኪስ መያዝ የሚችል☔

#Specifications: 
👍Compact & Light-Weight
👍Unique Design
👍UV protection

 ዋጋ፦  💵🏷  1000ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6917.jpg
ZemenExpress,6916,2025-06-10T09:31:36+00:00,"💥💥...................................💥💥

📌 Mini Pocket UV Umbrella

👍 የቀለም አማራጭ አላቸው

☔በጣም ቀላል፣ ለመያዝ ምቹ ጥላ ☔️
☔በትንሽ የእጅ ቦርሳ ወይም በኪስ መያዝ የሚችል☔

#Specifications: 
👍Compact & Light-Weight
👍Unique Design
👍UV protection

 ዋጋ፦  💵🏷  1000ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,document,
ZemenExpress,6915,2025-06-09T12:49:32+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6915.jpg
ZemenExpress,6914,2025-06-09T12:49:32+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6914.jpg
ZemenExpress,6913,2025-06-09T12:49:32+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6913.jpg
ZemenExpress,6912,2025-06-09T12:49:32+00:00,"💥💥...................................💥💥

📌Waterproof  Baby Urine Mat Cover

✔️ውሃ የማያስገባ እንደገና ሊታጠብ የሚችል የሕፃን የሽንት ምንጣፍ።
✔️ በተጨማሪም ዳይፐር ለመቀየር የሚያገለግል

✔️Reusable 
✔️Washable

⚠️Size: 1m×80cm

ዋጋ፦ 💵🏷 650ብር✅

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6912.jpg
ZemenExpress,6911,2025-06-09T07:44:27+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6911.jpg
ZemenExpress,6910,2025-06-09T07:44:27+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6910.jpg
ZemenExpress,6909,2025-06-09T07:44:27+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6909.jpg
ZemenExpress,6908,2025-06-09T07:44:27+00:00,"💥💥...................................💥💥

📌Space triangles for hangers
  👍 12pcs

 ዋጋ፦  💵🏷  400ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6908.jpg
ZemenExpress,6907,2025-06-09T07:44:16+00:00,"💥💥...................................💥💥

📌Space triangles for hangers
  👍 12pcs

 ዋጋ፦  💵🏷  400ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,document,
ZemenExpress,6906,2025-06-09T07:31:16+00:00,"💥💥...................................💥💥

📌Door Bottom Seal Strip Stopper
👍በበርዎ ስር አቧራ እና ነፍሳት እንዳይገባ 
    የሚከላከል!!!
💯 High Quality 
®️ አንደኛው ወፍራሙ 

🔰Keep Hot and Cold Air isolated 
🔰 Reduce The Noise Outside and Door slamming 
🔰 No 🦟 🪰 🐀 🪳🕷️🐛🦗
   

 ዋጋ፦  💵🏷  400ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6906.jpg
ZemenExpress,6905,2025-06-09T07:31:08+00:00,"💥💥...................................💥💥

📌Door Bottom Seal Strip Stopper
👍በበርዎ ስር አቧራ እና ነፍሳት እንዳይገባ 
    የሚከላከል!!!
💯 High Quality 
®️ አንደኛው ወፍራሙ 

🔰Keep Hot and Cold Air isolated 
🔰 Reduce The Noise Outside and Door slamming 
🔰 No 🦟 🪰 🐀 🪳🕷️🐛🦗
   

 ዋጋ፦  💵🏷  400ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,document,
ZemenExpress,6904,2025-06-06T12:01:25+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6904.jpg
ZemenExpress,6903,2025-06-06T12:01:25+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6903.jpg
ZemenExpress,6902,2025-06-06T12:01:25+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6902.jpg
ZemenExpress,6901,2025-06-06T12:01:25+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6901.jpg
ZemenExpress,6900,2025-06-06T12:01:25+00:00,"💥💥...................................💥💥

📌One Fire Table Lamp

👍በተች የሚሰራ 
👍ቻርጅ የሚደረግ 
👍ለመኝታ ቤት ፣ ለሳሎን ፣ ለ ሆቴሎች እንዲሁም ለባዝ ሩም

ዋጋ፦  💲🏷  1900ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6900.jpg
ZemenExpress,6899,2025-06-06T12:01:04+00:00,"💥💥...................................💥💥

📌One Fire Table Lamp

👍በተች የሚሰራ 
👍ቻርጅ የሚደረግ 
👍ለመኝታ ቤት ፣ ለሳሎን ፣ ለ ሆቴሎች እንዲሁም ለባዝ ሩም

ዋጋ፦  💲🏷  1900ብር

♦️ውስን ፍሬ ነው ያለው 🔥🔥🔥

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,document,
ZemenExpress,6898,2025-06-06T08:24:08+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6898.jpg
ZemenExpress,6897,2025-06-06T08:24:08+00:00,"💥💥...................................💥💥

📌Vaccuum flask set

👍የፔርሙዝ ማግ
👍3 መጠጫ ኩባያዎች ያሉት
👍ለ 12 ሰአታት የሞቀዉን አሙቆ የቀዘቀዘዉን አቀዝቅዞ ሚያስቀምጥ
👍ድንገት ቢወድቅ እንኳን ከማይሰበር ማቴሪያል የተሰራ
👍500ሚሊ ሊትር የመያዝ አቅም ያለዉ
👍በተለያየ የከለር አማራጭ የቀረበ
👍ለስጦታ የሚሆን የራሱ ማሸጊያና መያዣ ያለዉ

ዋጋ፦  💵🏷  1200 ብር

♦️ውስን ፍሬ ነው ያለው 😀😀😀

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6897.jpg
ZemenExpress,6896,2025-06-06T05:19:13+00:00,"📌ለመላው የእስልምና እምነት ተከታዮች 
በሙሉ እንኳን ለኢድ አል አድሀ(ዓረፋ) 
በዓል በሰላም አደረሳችሁ

⚠️ ዛሬ ሱቃችን ሙሉ ቀን ክፍት ነው

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6896.jpg
ZemenExpress,6895,2025-06-05T17:57:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6895.jpg
ZemenExpress,6894,2025-06-05T17:57:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6894.jpg
ZemenExpress,6893,2025-06-05T17:57:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6893.jpg
ZemenExpress,6892,2025-06-05T17:57:22+00:00,"💥💥...................................💥💥

📌Stainless steel potato masher

💯 Quality

ዋጋ፦  💵🏷 450 ብር

♦️ውስን ፍሬ ነው ያለው 😀😀😀

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6892.jpg
ZemenExpress,6891,2025-06-05T10:57:12+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6891.jpg
ZemenExpress,6890,2025-06-05T10:57:12+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6890.jpg
ZemenExpress,6889,2025-06-05T10:57:12+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6889.jpg
ZemenExpress,6888,2025-06-05T10:57:11+00:00,"💥💥...................................💥💥

📌2 in1 Electric Foot grinder & hair remover

👍የተረከዝ ሞረድ እና የፀጉር ማንሻ
👍በ ቻርጅ የሚሰራ

ዋጋ፦  💵🏷 1000 ብር

♦️ውስን ፍሬ ነው ያለው 😀😀😀

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,photo,..\..\data\raw\media\ZemenExpress_6888.jpg
ZemenExpress,6887,2025-06-05T10:56:42+00:00,"💥💥...................................💥💥

📌2 in1 Electric Foot grinder & hair remover

👍የተረከዝ ሞረድ እና የፀጉር ማንሻ
👍በ ቻርጅ የሚሰራ

ዋጋ፦  💵🏷 1000 ብር

♦️ውስን ፍሬ ነው ያለው 😀😀😀

🏢 አድራሻ👉

📍♦️#መገናኛ_መሰረት_ደፋር_ሞል_ሁለተኛ_ፎቅ ቢሮ ቁ. S05/S06


     💧💧💧💧


    📲 0902660722
    📲 0928460606 

🔖
💬በTelegram ለማዘዝ ⤵️ ይጠቀሙ🔽

@zemencallcenter 

@zemenexpressadmin

ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://telegram.me/zemenexpress

💥💥...................................💥💥",True,document,
ZemenExpress,6886,2025-06-05T09:00:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6886.jpg
ZemenExpress,6885,2025-06-05T09:00:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6885.jpg
ZemenExpress,6884,2025-06-05T09:00:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6884.jpg
ZemenExpress,6883,2025-06-05T09:00:22+00:00,,True,photo,..\..\data\raw\media\ZemenExpress_6883.jpg
nevacomputer,8779,2025-06-21T06:32:27+00:00,"**💻 Dell Precision Workstation**

A powerful performance laptop, ideal for professionals, engineers, and creators.

⸻

🔷 **Processor (CPU)**
**Intel Core i7 – 9th Generation**
⚙️ **8 Cores | 16 Threads** | 🔥 Turbo Boost up to **4.7GHz**
✅ Fast multitasking, great for heavy tasks like CAD, video editing & coding.

⸻

💾 **Memory (RAM)**
🧠 **32GB DDR4 RAM**
⚡ Seamless performance even with multiple programs running
🎯 Ideal for multitasking, virtual machines, or creative software.

⸻

💽 **Storage**
💠 **1TB NVMe SSD**
🚀 Ultra-fast boot-up and file access
📂 Massive space for all your files, software, and projects.

⸻

🖥️ **Display** __(if you want to add)__
📺 15.6” Full HD /
👁️‍🗨️ Crisp visuals with rich color — perfect for designers & video editors.

⸻

🧰 **Build & Design**
🪵 **Premium aluminum/magnesium body**
🧊 Sturdy and sleek workstation build
🎯 Precision-tuned for performance and durability.

⸻

🔌 **Ports & Connectivity**
🧩 USB-C | HDMI | Thunderbolt | SD Card Reader | Wi-Fi | Ethernet
🔋 Long-lasting battery | 🔐 Fingerprint sensor (optional)

⸻

✅ **Perfect For:**
 • Graphic Designers 🎨
 • Engineers & Architects 📐
 • Programmers 👨‍💻
 • Business Professionals 🧳
 • Anyone who needs power + speed 

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333",True,photo,..\..\data\raw\media\nevacomputer_8779.jpg
nevacomputer,8778,2025-06-21T06:32:27+00:00,,True,photo,..\..\data\raw\media\nevacomputer_8778.jpg
nevacomputer,8777,2025-06-21T06:32:27+00:00,,True,photo,..\..\data\raw\media\nevacomputer_8777.jpg
nevacomputer,8776,2025-06-21T06:32:27+00:00,,True,photo,..\..\data\raw\media\nevacomputer_8776.jpg
nevacomputer,8775,2025-06-11T13:56:52+00:00,,True,photo,..\..\data\raw\media\nevacomputer_8775.jpg
nevacomputer,8774,2025-06-11T13:56:52+00:00,"**LENOVO X1 YOGA
Processor**: 11th‑Gen Intel Core i7‑1165G7 or i7‑1185G7 (4 cores/8 threads, 2.8–4.7 GHz Turbo, 12 MB cache)  
 • **Memory**: 16 GB LPDDR4x, soldered (non-upgradeable)  
 • **Storage**: 512 GB NVMe PCIe SSD  
 • **Display**: 14″ FHD+ (1920×1200) IPS, 400 nits, 10‑point multi-touch  
 • **Graphics**: Intel Iris Xe integrated  
 • **Convertible Design**: 360° hinge — use as laptop, tablet, tent, or stand  
 • **Pen Included**: Slim integrated stylus in chassis — ideal for note-taking or drawing  
 • **Ports**: 2× Thunderbolt 4 (USB4), 2× USB-A 3.2 (one Always-On), HDMI 2.0, audio jack, Kensington Nano security slot  
 • **Security**: TPM 2.0, fingerprint reader (integrated power button), optional IR camera + privacy shutter  
 • **Build**: Carbon-fiber reinforced chassis, MIL‑STD‑810H durability, ~14.99 mm thick, dimensions ~314 × 223 mm
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333",True,photo,..\..\data\raw\media\nevacomputer_8774.jpg
nevacomputer,8773,2025-06-11T13:56:52+00:00,,True,photo,..\..\data\raw\media\nevacomputer_8773.jpg
nevacomputer,8772,2025-06-09T21:37:09+00:00,"**🔥 Acer Nitro 5 – Power Meets Performance**

💻 **Display**
🖥️ 15.6” Full HD (1920×1080)
IPS Panel | 🎯 144Hz (smooth gameplay & crisp visuals)

⚙️ **Processor**
🧠 Intel Core i5 🔟th Generation
⚡ Strong performance for gaming, multitasking, and creative work

🎮 **Graphics Card**
🎨 NVIDIA GeForce RTX 3050 Ti
🕹️ 4GB GDDR6 – Play modern games like GTA V, FIFA, COD, Valorant, and more
✨ Real-time Ray Tracing & DLSS for stunning graphics

🧠 **Memory (RAM)**
💾 16GB DDR4 (Upgradeable to 32GB)
🚀 No lag while switching apps or working on heavy tasks

💽 **Storage**
🚀 512GB SSD – super-fast boot-up & game load time
➕ Option to add extra HDD or SSD

🧊 **Cooling System**
❄️ Dual-fan with Acer CoolBoost Technology
🌪️ Keeps your laptop cool during long gaming sessions

⌨️ **Keyboard & Build**
🔴 Red-backlit Keyboard – stylish & easy to game in low light
🟥 Bold, aggressive gaming design

🔌 **Ports & Connectivity**
📶 Wi-Fi 6 + Bluetooth 5.0
🔌 USB-C, HDMI, RJ-45 LAN, USB 3.2 ports

🔋 **Battery Life**
🔋 Up to 5 hours depending on use
⚡ Fast-charging with a 135W–180W power adapter

🔊 **Audio**
🔉 DTS:X Ultra | 3D Spatial Audio
🎧 Immersive sound for gaming and entertainment

⚖️ **Weight**
🧳 Around 2.3kg – tough yet portable for gamers

💡 **Why Choose This Laptop?**
The Acer Nitro 5 is not just a laptop – it’s a powerful, future-ready machine built for gamers, creators, students, and professionals alike. With its **RTX 3050 Ti graphics**, lightning-fast SSD, and a premium display, it delivers a performance that punches way above its price. Whether you’re editing videos, playing AAA games, or working on demanding software — this laptop can handle it all.
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333",True,photo,..\..\data\raw\media\nevacomputer_8772.jpg
